id,text
5053,20850 21092 2281 1185 23259 29732 16247 2281 23308 19121 11160 24053 1451 15318 27321 ， 23308 25130 10879 19339 4529 19121 12235 368 1744 7424 19654 28648 5933 3099 8335 6635 ， 10935 10037 6762 28874 1826 26669 ， 15991 104 23084
5054,14501 27454 4274 458 16037 20788 16037 20163 2286 9963 20097 1357 18313 17281 13462 14950 5602 9810 ， 9192 11160 20585 29322 8146 10674 4685 19551 18319 10300 104 13839 28614 11801 10723 1317
5055,9601 19121 5609 3994 1823 26568 4274 20015 28776 10937 29842 28682 25483 19121 28332 28860 3994 17062 1823 5933 19052 27344 10238 ， 2281 14950 26669 8766 26154 749 4529 ， 21473 19121 27013 23349 3844 24586 30241 9601 19121 5609 3994 1823 12553 1823 22737 26729 15826 1317 ， 929 26366 9601 19121 17281 10760 18529 26154 749
5056,24360 10300 9601 19121 30100 13470 26823 13607 23259 10647 1451 10039 3218 27700 27321 10874 15469 ， 14547 6837 20791 8100 26568 8126 8222 25473 20097 28648 19121 8100 8147 854 24586 2281 12640 25169 8456 19826 25682 4873 16122 1394 23468 25585 10449 10446 25368 26082 8194
5057,22705 1242 3144 2106 10039 1292 929 10935 6832 22382 27013 12196 ， 25483 19121 2165 12091 929 3844 11160 23146 16856 13337 19104 2545 25986 14547 16542 5433 15469 ， 19551 10935 6832 22382 10922 14501 12153 12567
5058,1912 17723 15531 10206 ， 24659 5609 3240 7800 23978 4470 15043 8222 26883 7469 ， 2281 26725 29538 10786 10723 10935 16856 17281 8929 9925 22311 11513 8513
5059,12369 8139 24457 19121 12235 23635 28025 1823 22737 13821 16337 13778 10879 16337 18244 26568 24058 12052 27145 18661 12790 10893 9043 ， 25212 15991 17441 3644 15098 3636
5060,26568 24058 7481 12153 6527 24569 4873 4198 14131 17281 929 20447 9007 23926 ， 10898 2281 2797 29547 19121 12235 4529 9979 12659 9935 20781 13178 23468 25585 9601 19121 24723 5119 18754 ， 7442 4198 14131 1258 3144 979 25716 25483 19121 1292 929
5061,1317 1258 10449 19339 10645 13535 235 8100 19339 25504 11371 26313 13778 17170 14232 9090 8513 11160 17525 2103 10937 29731 18359 7077 29003 16575 17281 ， 1258 1390 15098 3636 23904 21853 28874 12029 26669 4054 7923 12614 10674 17281 12443 21554
5062,1258 979 13535 2910 19948 10658 8194 12960 26669 17281 9043 15469 ， 14547 28705 13712 16572 20097 1258 12590 17281 2910 19948 ， 13778 17170 14232 9090 28648 2224 9023 22737 13821 9925 9428 2281 18970 29555 10893 9043 10300 2106 10039
5063,3110 6285 8 29498 2199 29627 29498 25483 19121 16856 3848 19855 12367 7604 9601 19121 16325 749 7659 10922 25585 7659 26096 2281 3848 19855 9531 26694 17281 25483 19121 27700 15506 30100 22737 12075 14232 1881 16542 13224 20781 14034 14547 9601 19121 10411 6517 15469
5064,22705 2106 10039 9283 5111 25585 25085 29296 6762 20244 25585 26313 16122 10063 17281 5933 4938 ， 5346 22542 13114 29525 104 23084 24540 20531 24808 11342 15506 19301 6266 29296 6762 20244 26307 18947 16045 803 23904 30241 4529 26307 8750 23624 15682 15043 15305 16328 16328 4198 2281 803 5609 6316 8194 10922 2106 25572 4054 26564 16977 18970 6762 29731 21694 10879 15647 27762 17281 26154 13516
5065,22705 26417 9601 19121 12459 19912 2954 9979 20447 26336 10937 29842 8414 26059 ， 29547 24965 1826 7424 10449 12235 25585 25157 15305 18417 13916 2090 19540 29003 15305 18417 ， 25483 19121 29842 2124 9023 8164 28025 854 8503 4198 12153 14547 13814 20548 15469 15927 274 22014 19226 4054 10449 274 9601 19121 6750 29144
5066,3848 19855 8147 22410 8045 10647 26669 21092 1292 929 20448 26437 ， 929 26366 2281 1063 12754 18561 4159 24053 12153 7230 8137 10879 3848 5602 9810 26336 25658 17281 17281 8194 26526
5067,10539 11526 20714 9273 29179 29179 26328 4754 27168 17281 13767 27370 16328 29179 27893 ， 3218 8503 929 27564 1654 24053 23532 8644 10037 10935 2106 10039 929 13767 27370 16328 29179 27700 25504 9815 17281 9273 1629 20448 22443
5068,25658 4529 9023 23598 20097 14547 29731 4898 15469 25163 3994 13971 ， 10564 16247 10077 17170 10723 13535 25483 19121 29038 9597 5119 4470 29842 27145 9023 25473 2281 10723 ， 28705 13712 11766 881 23084
5069,25483 19121 4526 26564 4274 9601 19121 5697 11259 19121 7923 25585 1357 18313 13462 14950 ， 1258 20448 28628 1116
5070,1258 10449 21004 26526 10449 10596 26336 28900 27013 9023 22737 4106 16856 9428 9410 18855 16337 24443 6809 29265 14325 25219 30120 20788 20852 20201 22274 14325 12186 20923 25473 1292 929 ， 20850 1869 17018 26336 7558 ， 13821 12163 30072 16337 28874 16614 6180 20715 2115 10937 29842 21649 12659 ， 12772 10300
5071,28461 10639 29005 20510 12482 8147 10238 20163 19948 25672 23349 23259 6837 26154 19800 24053 28860 26694 8 ， 9601 8147 17281 3262 26754 13535 10449 8174 30241 1053 10059 17281 ， 27322 26366 29005 11588 19800 24053 28860 26694 8
5072,1662 14232 21114 16337 2106 10039 29498 14547 25483 19121 29555 8766 7923 25585 25563 24007 17857 4397 12772 14547 648 14232 20244 19121 15469 8258 28943 17281 15506 13470 15469
5073,25483 8100 8147 10449 26328 21857 22224 27370 18371 19433 23904 25504 233 2103 4198 28041 2281 19897 13846 15360 10935 16337 13688 24965 12248 19340 ， 1242 274 23132 274 25483 27013 12196 854 24586 8644 8146 10674 10059 11295
5074,14547 20458 29940 9428 15469 25163 13716 20908 5119 17281 8189 11662 6285 16276 1116 19654 27564 23635 18430 4470 1258 11497 1396 29038 10449 3144 2281 10879 17701 10723 24073 8189 11662 16542 9815 5119 7510 ， 104 23084 1317
5075,13343 1394 26183 8366 1292 10658 16240 10026 104 25504 16051 2286 1396 24199 29003 4054 20097 30327 27878 19129 3682 28461 15707 17281 19052 15707 ， 2281 4004 28332 28860 28503 21473 1823 6809 13767 20788 11732 20923 8194 26526 10922 ， 13343 1394 7230 8808 25203 7469 5379 2187 10026 104 15991 27369 458 458
5076,1730 19121 3011 2199 8194 3828 20593 ， 25483 19121 2286 1396 1845 8679 20781 13178 14018 26669 648 8224 29640 26694 8 21473 22410 23349 26526 22705 8588 8842 929 648 2545 25986
5077,19897 979 18970 29555 20097 5602 29547 13535 8322 2281 4767 9601 11295 5310 23743 12163 17281 26694 8 ， 29207 28084 23372 3240 7800 929 10893 5933 10449 8209 29627 15107 ， 10238 20163 11444 83 10449 274 24583 17256 23904
5078,29547 13712 11295 26336 648 8224 929 25442 1834 5697 19433 23904 25504 17281 28525 12248 17170 14131 10922 21695 25572 4054 1258 12590 10449 12331 2970 3636 19506 19506 648 8224 8612 26564 5933 19052 1943 10274 ， 1744 1242 23904 2106 10039
5079,2124 19121 25398 6636 8644 12153 3519 6494 21004 21450 8100 9043 12170 12846 ， 14950 26336 104 8842
5080,13343 1394 19897 18970 29555 4054 8644 27762 6380 2797 26669 3662 30208 27370 1845 8251 10449 9043 ， 20565 4054 12075 16337 1242 28503 12153 28648
5081,9963 25585 7230 11259 14489 24058 8773 13462 14950 4274 17227 26096 3249 5933 19052 929 3328 ， 28109 2281 10531 10647 21004 28682 14547 11259 17434 9192 27700 24058 8773 4321 14684 15469 ， 20097 17362 9283 11295 26336 ， 15991 11259 28332 2199
5082,20850 13535 25848 2166 4526 26564 14547 12960 26669 7923 1242 25563 24007 15469 ， 25483 19121 5697 4004 22382 14232 4767 9614 28648 2224 854 16328 8251 4198 9963 10449 9810 6494 26526 8 23832 19052 14547 28630 7659 15469 17281 8194 1943 ， 25483 19121 19121 13470 16157 2106 10039
5083,1292 929 22447 25473 23397 14547 23904 23084 28461 22197 26694 8 15469 25572 4873 27013 19436 25658 17281 ， 1292 929 929 3844 11160 23146 16856 5933 19052 8100 9043 3064 9737 ， 9601 8147 1292 929 28648 9023 21720 24007 3064 22241 3844 11160 23146 16856 11160 27013 ， 10935 14489 10689 7230 8808
5084,25483 19121 17281 14145 27370 15766 8251 11732 30241 7661 19121 17281 14547 12660 13435 15469 30241 4004 22382 14232 17281 14547 18862 15683 15469 19433 23904 25504 11766 2832 20097 4767 23926 18985 13462 17281 18529 23150 8456 16051 5697 24058 20163 16416 8137 17281 14301 18740 13178 1823
5085,25277 7558 25473 20097 25483 19121 3994 17062 10937 29842 18529 25504 18529 1341 648 8224 29057 2545 17281 23945 16337 30271 4235 19654 8019 5697 13821 12256 27454 10922 17062 17062 13447 ， 25483 19121 28332 28860 3994 17062 3696 8750 1823 6200 13767 16037 16037 1225 233 2103 4198 24583 13178 4990 28709 1030 27145 ， 18319 26366 4990 10639 1823 21720 25585 1562 ， 9601 27700 29525 29179 8679 233 16328 4198 12459 15991 28648 8146 104 23084
5086,13821 22208 18244 5933 10449 8209 25398 29627 10449 11497 19121 12235 17918 21371 23308 25130 10879 7659 5609 28329 19121
5087,2797 9601 10449 9023 625 9963 18132 5933 4054 3682 23025 2990 16133 17281 3099 6674 ， 25483 19121 18128 1396 929 23308 25130 10879 8513 11160 6680 8100 17281 8100 9043 12170 12846 6809 5379 2187 13995 269 5697 25682 25024 19938 21105 20923 4767 25572 9672 17653 25483 12766
5088,18496 26336 10777 16572 20097 25203 16021 13821 7247 12868 979 8194 24965 17568 3918 4873 25483 19121 ， 20850 13821 7247 12868 929 7661 8609 29956 10658 25572 4397 17281 23349 26526 2106 10039 3240 7800
5089,3110 6285 8 29498 25483 8146 29498 4004 22382 14232 24822 6637 19540 29003 14547 10238 4004 13846 15469 16021 15991 22626 24822 8808 12790 5346 22542 13114 10300 104 24808 11342 6832 19654 25008 6266 4004 22382 14232 24822 6637 8106 10922 25483 19121 14547 10238 4004 13846 15469 8808 12790
5090,12163 8224 13343 28874 8194 29541 4873 25483 19121 19636 9498 8644 28648 19121 21004 21450 12170 12846 17281 26694 8 ， 24822 25130 2106 10039
5091,4004 20097 20448 4274 27762 6380 2797 9963 5379 1065 625 9755 2738 13091 20097 20097 17646 19938 28964 17281 29625 13995 16648 12248 23308 25130 10879 13821 19319 22445 9043 27063 5933 19052 15794 23259 ， 15305 13554 15043 15305 9428 233 1845 4198 929 24808 11342 2106 10039
5092,25483 19121 19121 8194 3240 7800 4054 4198 14131 16328 2103 1396 4529 26564 85 21004 21450 13767 27370 233 233 19339 25504 12567 18229 16430 13767 27370 15766 19339 25504 17281 8222 85 ， 18319 26366 929 15301 1730 8100 9043 18417 2628 17281 12600 28517 979 26154
5093,7442 27878 28874 1451 10039 4054 9601 19121 17062 8100 1341 12567 1341 19551 2970 5697 24053 20791 17281 13516 9007 ， 1258 26537 3644 2165 979 20850 2106 1053 1258 12331 9601 19121 21092 29192 3218 9935 5933 19339 25504 26096 2281 25398 9379 1065 2337 17281 25085 6635 23084 10922 14547 25124 24875 15469
5094,28705 13712 19375 25130 28018 29144 ， 21534 2103 14051 11160 3262 22157 7251 17857 ， 1730 17229 19335 13712 7424 23308 25130 10879 7251 8100
5095,25658 4529 28705 19121 20062 8067 5368 7510 1185 30241 16542 27450 5368 7510 1185 23052 20097 1845 23722 2281 8266 17281 2103 1845 1845 611 26300 30131 4260 5119 10646 1938 ， 10937 24053 104 23084 19604 10039
5096,22705 24199 29003 12614 20097 8266 30181 13489 17281 27013 19436 3262 26754 ， 25483 19121 29732 16247 17861 27700 14976 29869 2797 9007 23926 ， 29207 4925 2281 2617 1053 9601 1317
5097,28136 20531 10647 26366 17525 8679 15766 4198 27322 16328 17525 4198 2281 9601 19121 22253 5420 13688 8773 8067 13657 23832 19052 ， 17494 29344 233 2103 16328 17525 1396 11444 9601 10941 19121 19121 30100 9023 13462 14950 9283 5111 ， 15098 3636 28874 1317
5098,25483 27762 5602 9810 5933 10449 8209 25112 8137 ， 12367 2133 27762 6380 2797 3240 7800 18785 20791 22241 28099 7424 9043 10658 16240 2705 15707 17281 25483 19121 836 29144 13178 19395 14823 10449 9043 ， 8503 12567
5099,20481 752 2797 27331 9043 15465 15506 ， 16868 15991 27331 2124 1938 5602 15303 749 ， 8164 28025 25504 5602 929 10639 25572 7493 30241 23352 28438 26848 30241 14795 3291 20447 8644 2124 16157 21004 22014 10937 19226 ， 25658 4529
5100,29956 25682 8766 21871 25658 24965 27966 25496 ， 16883 25556 10937 29842 26823 11295 26096 26336 9601 19121 13657 26754 25368 24583 12489 12790 9042 14395 29940 17568 8843 14547 2685 27142 21871 25658 15469 17568 24583 25398 29627 ， 2286 1396
5101,4004 22382 14232 26307 18947 5512 16856 17170 21694 16337 13343 1394 26568 24058 25398 29627 12163 8224 13343 20097 7481 16456 5933 19052 8100 9043 3064 9737 17281 27013 18451
5102,15991 17362 9283 1258 10446 9672 14847 29555 8766 13535 233 29179 2103 26328 ， 18496 10893 25483 19121 4526 26564 16542 9379 17281 19339 28543 487 11819 25504 12567 929 16754 9601 4004
5103,7481 12153 4299 25085 8842 8194 15469 ， 1317 14547 26526 8194 2066 14950 11100 24965 25986 749 5233 10760 ， 7661 19121 3218 4767 2124 16157 16157 22737 25819 16337 25986 749 10063 6400 26934 1730 26526 8194 2601 8194 17281 23832 29832 979 13462 2124 ， 233 15766 4198 13046 7390 4529
5104,1292 929 25483 8147 12153 23904 23084 28461 22197 12170 12846 26336 22447 3099 8644 3844 11160 23146 16856 8100 4470 24583 25163 21326 27145 ， 8100 8147 26928 979 26725 8414 28648 19121 21720 24007 14547 1030 27145 15469 ， 3844 11160 23146 16856 19121 30100 9023 22737 10037 21114 14232 16328 18371 4198 7230 8808
5105,1258 11497 16648 12248 13535 18970 29555 12206 12163 15647 6653 17281 28332 2910 929 19897 13846 17281 9000 28543 2705 15707 ， 1258 1390 24583 17256 23904 25945
5106,16614 6180 12206 12163 13821 16856 20458 18785 20791 13607 3319 12206 942 16337 2281 11160 17281 2410 6189 23904 21853 ， 25585 22690 16542 27013 12196 26366 21534 4198 24583 2106 2617 1053 ， 929 10893
5107,25277 7558 26669 8513 28682 24965 15395 3037 ， 23635 8147 1826 29547 18496 22241 28682 8251 8679 14547 19057 8842 10922 4355 15469 15014 19052 20060 10658 10449 16495 23588 23904 12520 ， 26238 29936 14051 2281 17525 8679 233 18371 4198 6636 2337 4529 5046 4198 14131 10300
5108,7442 4198 8147 20163 23926 25398 10274 11259 19121 27013 12196 17281 12960 2124 6837 26154 979 4054 26694 8 ， 27013 12196 4526 26564 10300 10658 24416 8750 3262 26754 ， 11259 19121 3218 4767 2124 16157 17281 10274 26154 4274 4529 15506 27013 12196 17281 3262 26754 20097 25473 979 12772 ， 8766 854 24586 28874 2106 10039
5109,28705 13712 25687 25658 12153 18542 ， 2281 7230 6288 12052 8644 25483 19121 12742 4018 ， 7442 648 8224 13535 8322 16456 19636 12163 8224 13343 25473 22443
5110,29732 16247 368 1744 648 8224 26669 3099 8711 25442 ， 9963 29732 16247 6837 20565 25473 20097 2545 25986 ， 19800 25483 19121 10539 11526 4274 648 8224 5933 19052 1943 10274 ， 12113 1662 8718 28874 2106 10039 ， 15991 104 23084
5111,1258 16328 29179 23904 23052 12248 19340 4054 16328 2103 29179 26328 21322 25504 ， 1341 8067 17062 8100 9935 25682 15385 21092 26669 16328 29179 1390 927 15847 18529 19052 24586 ， 1341 8067 19339 28943 20060 10658
5112,979 14477 929 648 8224 21326 25585 6288 24007 ， 19551 25483 19121 14018 26669 648 8224 29640 23349 26526 25682 ， 8100 9043 3934 28025 23904 21853 2106 10039
5113,929 1258 11497 19121 12235 27321 15318 979 141 ， 19636 23308 25130 10879 ， 240 11526 17281 10063 697 23904 10647 24058 8773 24583 1451 13317 24007 27665 19264 26366 19339 28943 9601 8641 15316 648 8224 17281 19121 12235
5114,26754 28648 10750 6316 10922 13895 274 27151 26526 5609 20983 ， 23619 7661 28109 2281 22311 19395 12640 10879 16542 19934 4274 19934 11342 7809 1943 10300
5115,18371 4198 17281 8194 26526 2281 24162 15707 15439 9601 17441 26307 9023 16542 4807 23832 19052 ， 15991 104 23084
5116,7442 25483 19121 22443 20448 14547 979 30181 21209 27063 15469 4274 648 8224 929 3328 ， 19047 10449 8194 929 648 8224 21326 25585 14547 27700 10449 1834 15469 24058 8773 2545 25986 ， 29547 22007 19052 4529 20781 13178
5117,9935 24583 2545 23904 17281 22160 12248 16456 24007 15469 ， 10037 27370 10935 10937 29842 21004 4873 29498 14547 28705 13712 17281 25658 17281 9963 26564 13535 10059 25203 28705 13712 17281 19339 16456 25203 15316 9935 20060 24583 21092 ， 929 26366 17983 9614 13767 27370 233 233 17281 25658 6285
5118,22705 16614 6180 28332 13462 19121 8147 22410 2545 7558 1258 10449 19052 26336 19506 19506 20850 1258 10449 25945 2124 21552 4873 25483 19121 8147 22410 8322 11295 ， 23308 25130 10879 27013 12196 25257 1242 3144 1826 15465 14547 19121 3011 28332 2910 15469 26417 2738 11444 4557 13995 16648 12248 23308 25130 10879 1602 5609
5119,6353 3240 7800 4054 29207 7915 16337 17281 8100 9273 8222 85 ， 25483 19121 14976 29869 4873 5697 12206 12163 17281 17861 26564 5602 9810 ， 29207 7915 16337 5697 12206 12163 11766 2106 25572 4054 8612 16542 15303 25117 9273 1629 23261 27370 233 8251 2103 29401 21159 29625 17281 20448 22443 ， 979 4165 17281 13535
5120,19897 18679 10935 20817 14232 19644 28205 ， 27145 2797 9601 5420 28682 3848 19855 2910 19948 20448 28648 ， 25483 19121 233 2103 16328 17525 1396 16328 233 8679 29584 2166 20781 13178 7424 23308 25130 10879 7251 8100
5121,20850 7661 19121 27013 22659 1292 929 8299 12520 17281 2617 28776 16868 2166 7230 22480 ， 8299 12520 10647 625 28957 2224 18319 3848 19855 26526 8194 5697 7661 19121 19121 8194 12489 26526 ， 19636 10645 3848 2910 9019 19121 15647 25133 12772 20448 14547 20431 3848 15469 23349 26526 8299 12520
5122,8766 28438 2990 7481 12153 17918 7558 25483 19121 24199 29003 1292 13467 21949 5697 1292 24111 26163 29832 21326 ， 8929 9925 22311 12772 20448 29003 15098 28428 11497 1292 13467 21949 12520 17281 28943 23025 6837 26154 28438 2990 ， 27 16575 16325 20448 17281 13535
5123,28874 24007 8247 10206 23452 11080 24094 25473 14950 25473 26336 ， 23980 20163 23558 24823 8644 7689 6637 21695 25572 2797 23415 5933 17281 10446 23904 27013 19436 8750 20634 ， 16572 8612 4873 29547 19286 2166 14547 10937 2187 21828 2738 15469 ， 23980 20163 23558 24823 8644 7689 6637 29541 4920 15912 10300 17281 18529 19052 13994 27308 28682 14051 14208 19328 ， 10449 274 25504 22737 14131 29555 4898 15991 26096 11414 4938 17723 ， 2281 19121 14123 3994 17062 10449 28018 7424 5420 1394 18529 5046 19910 23452 17281 6637 25504 10922 ， 8251 8679 233 29179 4198 3994 17062 22659 2281 25504 26754 23832 19052 19269 2124 6316 8194 15912 4198
5124,26564 85 29547 14547 3262 5120 28503 21473 28329 18970 15469 ， 20850 235 23926 8147 22410 929 13778 17170 14232 9090 929 18542 28084 16337 7915 12256 17281 8147 18754 2106 10039 979 141 ， 7360 2166 28084 16337 7915 12256 11295 26336 19551 20866 8414 4873 4054 21481 25672 10723 929 18542
5125,929 9601 19121 3994 17062 2066 2090 17281 24583 1451 22014 4873 4054 19269 11414 16542 17281 25174 12846 ， 12153 28682 25368 2545 30241 3662 25682 2224 18132 20163 4938 9601 15098 8137 3083 29000 17281 13778 8147 17281 24058 19078 ， 21004 17983 30181 9283 6285 6636 21079 1258 12331 17170 17409 16456 24007 17281 19129 28568 ， 21473 22410 7923 27700 30181 9283 21618 26537 ， 11766 29732 16247 28461 15707 17281 17568 26313 9925 8147 17281 30181 9283 8750 20634 30241 6285 6636 30241 15303 21726 ， 26417 9601 19121 17281 1938 5602 13916 2090 19433 15107 13535 8322 22443 20448 ， 13778 17170 14232 9090 17281 4767 26564 85 ， 20850 29732 16247 26564 26823 11295 17281 13535
5126,1317 13767 27370 16328 29179 22705 16572 20097 23468 19339 ， 13778 8147 929 10893 19897 29610 12153 8322 11295 ， 235 23926 28874 2617 1317 12248 19340 4054 10449 26328 13778 17170 14232 9090 17062 8100 17281 13767 27370 16328 29179 19339 25504 ， 20565 4054 929 26366 23588 14868 23904 9672 17281 28943 26526 29956 28648
